,Hour,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
172,22,Miravalle,1.3630655737704918,0.028759098360655735,0.016026666666666665,62.942896174863385,0.0034704918032786884,23.81311475409836,47.86748633879781,3.0989071038251366
173,22,Oblatos,1.37523087431694,0.030009426229508196,0.015460109289617488,40.511830601092896,0.004029672131147541,23.8551912568306,52.82841530054645,4.120218579234972
174,22,Tlaquepaque,1.5821967213114756,0.03705095628415301,0.010908196721311476,39.73106557377049,0.002966860655737705,22.318579234972677,44.336612021857924,3.0609289617486337
175,22,Vallarta,0.9678601092896175,0.02471925136612022,0.023762841530054646,34.41357923497267,0.0019384767759562842,23.421857923497267,47.67513661202185,4.499726775956284
176,23,Atemajac,1.3834207650273225,0.0290742349726776,0.015352759562841531,41.03483606557377,0.00208051912568306,21.686612021857925,48.97267759562842,4.422950819672131
177,23,Las Aguilas,0.775260655737705,0.029025601092896175,0.018949959016393444,26.226775956284154,0.0012521311475409836,20.77295081967213,52.05628415300546,4.247267759562842
178,23,Las Pintas,1.0647960893854749,0.0306490782122905,0.01519217877094972,71.0227374301676,0.0037218994413407824,23.113966480446926,52.788268156424586,2.2787709497206703
179,23,Loma Dorada,1.3883803278688525,0.037140136612021854,0.010946256830601093,51.05647540983606,0.0036860655737704917,21.49754098360656,50.511475409836066,1.598360655737705
180,23,Miravalle,1.295655737704918,0.02676002732240437,0.01557224043715847,61.44420765027322,0.0034893169398907105,22.901912568306013,51.40081967213115,2.894535519125683
181,23,Oblatos,1.3206333333333333,0.0271698087431694,0.015238989071038251,39.46368852459017,0.003960874316939891,22.884972677595627,56.70956284153006,3.8265027322404372
182,23,Tlaquepaque,1.4806185792349726,0.03364967213114754,0.010769508196721312,40.127404371584696,0.0030579617486338794,21.356010928961748,47.959289617486334,2.8232240437158467
183,23,Vallarta,0.9423844262295081,0.022815737704918033,0.02290532786885246,33.04866120218579,0.0019409016393442625,22.503825136612022,51.35218579234973,4.243989071038251
184,24,Atemajac,1.2185765027322406,0.025116475409836064,0.01611321038251366,38.92483606557377,0.001997568306010929,20.843715846994535,52.18852459016394,3.8762295081967215
185,24,Las Aguilas,0.725287431693989,0.027104590163934426,0.018905775956284156,24.368524590163933,0.0012201639344262293,20.109562841530057,54.68907103825137,3.7765027322404374
186,24,Las Pintas,0.9696183844011143,0.028094345403899722,0.015279387186629526,60.54899721448468,0.003643565459610028,22.164902506963788,57.14150417827298,2.0036211699164346
187,24,Loma Dorada,1.2587868852459017,0.03339114754098361,0.011376530054644809,46.129289617486336,0.0035834426229508195,20.737978142076503,53.64508196721311,1.3469945355191257
188,24,Miravalle,1.2228852459016395,0.024779890710382516,0.015457459016393442,60.90532786885245,0.0034576502732240437,22.103551912568307,54.534972677595626,2.490710382513661
189,24,Oblatos,1.137987431693989,0.02366068306010929,0.015888131147540983,37.55084699453552,0.003810901639344262,22.021038251366118,59.93005464480875,3.423224043715847
190,24,Tlaquepaque,1.3378513661202185,0.02978051912568306,0.01105068306010929,39.09961748633879,0.002970546448087432,20.528688524590162,51.09180327868852,2.4636612021857927
191,24,Vallarta,0.9085833333333333,0.02097795081967213,0.022002704918032787,31.947459016393445,0.0019386885245901639,21.751639344262298,54.49508196721312,3.6071038251366123
