,Date,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
66,2016-03-07,0.7175520833333334,0.017601770833333332,0.02520078125,23.17776041666667,0.0019075000000000001,24.58125,62.622395833333336,2.697395833333333
67,2016-03-08,0.7567552083333333,0.021255468750000003,0.02529130208333333,22.960052083333334,0.00230625,23.223958333333332,69.49322916666667,2.9166666666666665
68,2016-03-09,0.6955677083333334,0.01885515625,0.013232968749999999,25.192604166666666,0.0021747916666666665,23.915104166666666,64.68124999999999,2.7114583333333333
69,2016-03-10,0.7078385416666667,0.017516666666666666,0.022922552083333336,35.567135416666666,0.0022489583333333333,23.501041666666666,70.54895833333333,2.7614583333333336
70,2016-03-11,1.0132359375,0.022822968750000002,0.014830208333333332,37.896510416666665,0.002488609375,23.693749999999998,49.775,2.652083333333333
71,2016-03-12,0.8453697916666667,0.014583385416666666,0.00842125,64.52354166666667,0.0024072916666666665,20.0890625,60.921875,3.9614583333333333
72,2016-03-13,0.9651780104712041,0.03117178010471204,0.0334738219895288,36.594659685863874,0.003067801047120419,20.54607329842932,34.156020942408375,2.105235602094241
73,2016-03-14,1.191625,0.03467703125,0.030791197916666666,46.53062499999999,0.00342359375,22.350520833333334,33.247395833333336,2.392708333333333
74,2016-03-15,1.118703125,0.03345119791666667,0.026635312499999998,47.931666666666665,0.003956302083333333,22.847916666666666,38.372395833333336,2.377083333333333
75,2016-03-16,1.076921875,0.033205,0.02038953125,47.9665625,0.00427890625,23.087500000000002,35.11302083333333,2.1708333333333334
76,2016-03-17,0.8274114583333333,0.025356109375,0.016394583333333334,43.53567708333333,0.00364640625,22.076562499999998,38.94947916666667,3.391666666666667
77,2016-03-18,0.8719312499999999,0.021688229166666666,0.0173621875,37.486041666666665,0.0035155729166666664,20.9609375,44.809895833333336,3.7973958333333333
78,2016-03-19,0.70721875,0.021071562500000002,0.021304739583333333,35.884218749999995,0.003559270833333333,20.772395833333334,40.067708333333336,3.2776041666666664
79,2016-03-20,0.8923072916666667,0.025065729166666665,0.02244630208333333,35.13692708333333,0.00356046875,19.689062500000002,44.21510416666666,2.725520833333333
80,2016-03-21,0.6977916666666667,0.019254895833333334,0.023145572916666666,34.03640625,0.0029809374999999996,20.163020833333334,39.225,4.460416666666666
81,2016-03-22,0.8192291666666667,0.021744843750000003,0.0169453125,39.43458333333333,0.003308645833333333,21.88854166666667,42.645833333333336,3.576041666666667
82,2016-03-23,0.7889791666666667,0.017444635416666666,0.01667984375,42.815052083333335,0.0030647916666666666,22.447916666666668,51.93385416666666,4.497395833333333
83,2016-03-24,0.6324895833333334,0.015550729166666666,0.02002083333333333,31.82604166666667,0.002887447916666666,22.8203125,45.51770833333333,3.931770833333333
84,2016-03-25,0.5418854166666667,0.012616666666666667,0.015225156250000002,30.45505208333333,0.00319828125,23.00208333333333,32.09010416666667,4.981770833333333
85,2016-03-26,0.5909739583333333,0.014467708333333334,0.018180677083333333,28.647864583333334,0.0030601041666666663,22.940104166666668,30.95520833333333,3.561458333333333
86,2016-03-27,0.6144166666666667,0.015454322916666666,0.022605416666666666,28.919531250000002,0.0030857812499999995,23.938541666666666,30.128125,3.251041666666667
87,2016-03-28,0.7634895833333334,0.021074322916666666,0.022824531250000002,35.22703125,0.0032571874999999997,24.191145833333334,31.719270833333336,3.6479166666666667
