,Date,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
2509,2016-11-09,Oblatos,0.6656666666666666,0.013624583333333334,0.025599583333333332,22.25,0.0029145833333333333,24.40833333333333,68.19583333333334,3.1625
2510,2016-11-09,Tlaquepaque,0.5822083333333333,0.013779583333333333,0.0206025,16.51,0.0012266666666666667,23.90416666666667,52.85833333333333,3.3541666666666665
2511,2016-11-09,Vallarta,0.7031666666666667,0.010860416666666666,0.033685,14.32,0.0017554166666666666,23.925,59.145833333333336,3.9791666666666665
2512,2016-11-10,Atemajac,0.7000416666666668,0.016065,0.020425000000000002,26.429999999999996,0.002086666666666667,22.829166666666666,50.06666666666666,2.654166666666667
2513,2016-11-10,Las Aguilas,0.7844166666666667,0.044020833333333335,0.019990416666666667,29.5,0.00267,21.337500000000002,55.43333333333334,3.3249999999999997
2514,2016-11-10,Las Pintas,0.571875,0.01724375,0.021575833333333332,54.8175,0.0038500000000000006,23.84583333333333,56.887499999999996,1.6875
2515,2016-11-10,Loma Dorada,0.7018333333333334,0.021261666666666665,0.016887083333333334,32.865833333333335,0.0015612500000000001,21.245833333333334,58.44166666666666,1.125
2516,2016-11-10,Miravalle,0.7258333333333334,0.02424875,0.011732916666666668,102.30583333333334,0.001675,23.229166666666668,55.77916666666667,2.2916666666666665
2517,2016-11-10,Oblatos,0.6613333333333333,0.019227916666666667,0.021187916666666667,20.3,0.0027783333333333336,23.8125,62.49583333333334,3.3125
2518,2016-11-10,Tlaquepaque,0.7703333333333333,0.0193025,0.019925416666666668,24.06,0.001995,22.633333333333336,50.21666666666667,2.9791666666666665
2519,2016-11-10,Vallarta,0.360625,0.01792375,0.029266249999999997,29.23,0.0018220833333333333,23.395833333333332,52.7875,3.154166666666667
2520,2016-11-11,Atemajac,0.9668749999999999,0.019871666666666666,0.009082916666666668,81.59,0.00186125,18.791666666666668,65.39999999999999,2.9333333333333336
2521,2016-11-11,Las Aguilas,0.8302499999999999,0.01,0.008823333333333334,35.93,0.002846666666666667,17.6375,69.57916666666667,4.016666666666667
2522,2016-11-11,Las Pintas,2.811,0.018079583333333333,0.011034166666666666,42.958333333333336,0.0038500000000000006,19.916666666666668,73.2625,1.7791666666666668
2523,2016-11-11,Loma Dorada,0.5647083333333333,0.027296249999999998,0.00837125,22.899583333333336,0.0020870833333333336,17.441666666666666,72.17083333333333,0.8125
2524,2016-11-11,Miravalle,0.907625,0.022984166666666667,0.0091,70.02,0.0014616666666666667,19.279166666666665,70.5125,2.6916666666666664
